feature_id,header_mean_activation,you_mean_activation,combined_mean,header_active_prompts,you_active_prompts,claude_desc
103815,0.0305787287652492,0.1577916890382766,0.0941852089017629,6,15,"Function words that create logical connections or transitions between parts of sentences, especially conjunctions, prepositions, and phrases that establish relationships between clauses."
116827,0.154219314455986,0.0341160558164119,0.094167685136199,19,2,"Polite requests for assistance in technical programming questions, usually containing phrases like ""help"", ""any help would be appreciated"", ""please help"", or variations of thanking someone in advance for assistance."
46076,0.1608656346797943,0.0273796059191226,0.0941226202994585,30,3,"Key nouns and technical terms that serve as critical identifiers or descriptors within specialized contexts like code, legal documents, or technical writing."
43168,0.0122974039986729,0.1759359985589981,0.0941167012788355,3,16,"Personal pronouns and proper names with associated actions or states, often followed by punctuation, in narrative text describing what a character did, saw, or experienced."
80551,0.1823754012584686,0.0055703576654195,0.0939728794619441,29,1,"The word ""tutorial"" and related instructional content like ""article"", ""exercise"", ""post"" or phrases like ""this particular"", ""hands-on"" appearing in web content discussing programming, coding, or technical documentation contexts."
15963,0.0502112731337547,0.1376965492963791,0.0939539112150669,11,17,"Technical or official language from legal documents, news reports, and formal communications, particularly highlighting connections between entities, actions involving transactions, institutional terms, and physical interactions."
48484,0.1033143326640129,0.0845470875501632,0.093930710107088,23,11,"Technical terms in academic/scientific documents or programming code, particularly variable names, mathematical symbols, function parameters, and technical domain-specific terminology."
44211,0.1691898554563522,0.018527278676629,0.0938585670664906,29,2,"Prepositions and conjunctions like ""to"", ""in"", ""of"", ""by"", ""a"" that connect sentence elements or introduce prepositional phrases, often in technical or formal documents such as code, legal text, or academic writing."
111250,0.0052912165410816,0.1821696311235427,0.0937304238323122,1,16,"Punctuation marks or symbols that appear at the end of figure references, citations, or code blocks in technical documentation and academic papers, particularly the period after ""Fig"" or parentheses at the end of function declarations in code."
27874,0.1514681726694107,0.0359200611710548,0.0936941169202327,25,4,"Legal phrases and clauses that establish a court's findings, reasoning, or conclusions about a case, often appearing in patterns like ""court held that,"" ""court finds that,"" or ""based on"" followed by legal determinations. These typically connect legal standards to factual circumstances or establish the court's position on constitutional questions."
21006,0.0635385364294052,0.1237715929746627,0.093655064702034,14,22,"Common word fragments, connecting phrases, or technical terms that appear in specific syntactic positions across diverse contexts like code, academic writing, or general text."
91327,0.1797208189964294,0.0075754956342279,0.0936481573153287,42,1,Sophisticated vocabulary or specialized terminology used to convey precise meanings in formal writing contexts.
97490,0.1605032235383987,0.0267848689109087,0.0936440462246537,19,2,"Plural nouns describing units of categorization, measurement, or organization in scientific or technical contexts, such as ""methods"", ""points"", ""areas"", ""trials"", ""reasons"", ""themes"", ""options"", ""species"", ""experiments"", ""businesses"" that often follow a number or describe a collection of items."
26779,0.1587773263454437,0.0282230600714683,0.093500193208456,28,4,"Punctuation marks, particularly commas, followed by prepositional phrases that modify or elaborate on the preceding noun or concept. These often connect a core idea with additional descriptive information."
11383,0.0390529409050941,0.147692397236824,0.093372669070959,9,13,"A personal introduction format where people state ""My name is [name]"" or ""I'm [name]"", often followed by location information (""I live in [place]"", ""I'm from [place]"") and punctuation before continuing with additional personal details."
97567,0.1740822196006775,0.0125143881887197,0.0932983038946986,25,2,"Text segments that serve as structural elements, formatting markers, or metadata in documents, often appearing at section boundaries or content transitions."
127516,0.0368063822388649,0.1497632712125778,0.0932848267257213,6,18,"Phrases indicating continuation, resumption, or connection between different parts of text or activities."
107596,0.0127627393230795,0.1737527549266815,0.0932577471248805,3,21,"Punctuation marks and specialized technical terms that appear in various contexts, often serving important grammatical functions within text."
107665,0.0143611542880535,0.1719956248998642,0.0931783895939588,3,18,"Words and phrases related to content categorization, document structure, and analytical reasoning in academic or technical writing contexts."
123167,0.16128970682621,0.0249153170734643,0.0931025119498372,25,3,"Empty or whitespace tokens at line breaks or section endings in structured text like code, HTML, or mathematical formulas."
79824,0.1786899119615554,0.0070067639462649,0.0928483379539102,32,1,"End-of-comment delimiters in source code files, typically marking the boundary between documentation/license information and the start of actual code implementation."
